tconst	averageRating	numVotes
tt8059764	5.6	57
tt8060006	6.8	5
tt8060288	6.4	75
tt8060326	6.3	7
tt8060356	8.7	21
tt8060408	6.7	1192
tt8060472	8.0	20
tt8060540	6.1	34
tt8060588	8.8	48
tt8060604	5.8	432
tt8060624	4.7	748
tt8060640	7.2	351
tt8060652	5.9	238
tt8060812	6.4	9
tt8061070	5.3	817
tt8061218	6.9	15
tt8061420	7.6	17
tt8063272	8.7	352
tt8063826	5.6	772
tt8064262	8.2	429
tt8064342	5.7	115
tt8064392	7.0	33
tt8064708	7.5	18
tt8065750	6.7	52
tt8065772	2.8	203
tt8065780	6.9	15
tt8065796	7.5	594
tt8065816	7.3	26
tt8065870	3.5	310
tt8066076	8.0	177
tt8066144	8.2	6
tt8066304	6.9	76
tt8066574	6.0	600
tt8066972	6.9	434
tt8067306	7.3	158
tt8067948	7.0	10
tt8068678	6.9	107
tt8068936	7.8	557
tt8069134	6.1	125
tt8069256	4.0	22
tt8069436	5.8	134
tt8069862	1.6	160
tt8070250	5.3	6
tt8070332	8.7	67
tt8071054	7.0	51
tt8071062	5.4	9
tt8071076	7.6	16
tt8071196	6.1	25
tt8071204	5.7	64
tt8071308	6.6	553
tt8071666	5.4	5
tt8071688	7.3	799
tt8072078	4.5	316
tt8072344	7.3	6
tt8072400	7.1	1330
tt8072488	3.8	58
tt8072746	7.8	29
tt8073108	7.8	60
tt8073604	4.4	95
tt8074328	2.8	81
tt8074486	3.3	994
tt8074648	5.6	7
tt8074880	7.9	34
tt8074902	5.3	6
tt8075192	8.0	40773
tt8075202	6.3	1451
tt8075430	3.8	6
tt8075474	7.0	21
tt8076222	8.8	544
tt8076224	7.6	31
tt8076266	7.0	361
tt8076344	7.2	1051
tt8076418	6.2	204
tt8077038	8.8	6
tt8077180	5.5	265
tt8077382	7.5	81
tt8077746	6.7	77
tt8080268	6.8	46
tt8080354	8.5	35
tt8080534	5.5	31
tt8080556	7.2	779
tt8080674	4.1	7
tt8081062	1.3	3270
tt8081100	8.0	29
tt8081638	7.5	261
tt8081646	6.4	59
tt8081830	5.9	115
tt8083310	5.9	13
tt8083504	7.5	12
tt8083622	6.5	69
tt8084510	4.3	329
tt8084696	5.6	29
tt8084776	8.0	16
tt8084840	7.1	11
tt8085616	6.1	100
tt8085890	6.4	149
tt8086288	5.6	27
tt8088056	7.7	23
tt8088086	6.2	11
tt8088944	6.5	1145
tt8089220	1.1	284
tt8089548	4.9	25
tt8090628	8.2	576
tt8090778	7.0	9
tt8091606	7.8	17
tt8092252	7.6	2547
tt8092490	7.8	44
tt8092888	7.1	847
tt8092932	5.5	329
tt8092968	6.4	23
tt8093306	4.5	6
tt8093340	2.2	18
tt8093484	5.0	9
tt8093952	6.3	664
tt8094272	8.4	355
tt8094282	8.3	12
tt8094308	8.3	26
tt8094320	4.1	268
tt8094444	6.4	14
tt8094884	8.5	6
tt8094980	4.0	32
tt8095860	7.3	3046
tt8096198	8.2	16
tt8096558	5.4	413
tt8097306	4.7	4659
tt8098416	7.0	29
tt8098546	6.6	342
tt8098548	5.8	644
tt8098636	7.0	256
tt8098794	3.4	5
tt8099132	6.7	143
tt8099184	8.8	11
tt8099226	9.4	37
tt8099232	6.0	5
tt8099236	8.1	737
tt8099264	5.9	60
tt8100900	7.1	120
tt8101390	6.5	53
tt8101414	4.9	10
tt8101628	4.8	13
tt8101694	8.1	36
tt8102046	5.2	12
tt8103100	9.0	13
tt8103126	7.5	6
tt8103460	3.6	28
tt8103480	6.4	19
tt8103746	6.0	61
tt8103804	7.8	5
tt8104564	3.8	21
tt8104940	4.1	93
tt8105570	8.8	23
tt8105580	9.0	50
tt8105640	7.4	28
tt8105846	5.2	150
tt8106160	7.5	11752
tt8106460	7.6	24
tt8106562	6.2	57
tt8106566	7.2	283
tt8106568	8.1	645
tt8106570	6.2	1453
tt8106572	7.6	85
tt8106576	7.7	1793
tt8106580	8.7	11
tt8106584	6.4	362
tt8106586	9.1	23
tt8106588	7.0	95
tt8106590	9.1	10
tt8106592	5.9	62
tt8106596	6.3	2196
tt8106708	4.3	197
tt8107360	4.5	6
tt8107464	4.5	799
tt8107598	8.9	7
tt8107882	6.2	351
tt8108026	7.8	72
tt8108034	6.4	2124
tt8108104	5.2	86
tt8108150	6.9	10
tt8108168	7.2	422
tt8108180	7.6	43
tt8108190	8.9	56
tt8108194	6.7	7
tt8108198	8.4	51941
tt8108202	7.7	22767
tt8108212	7.2	50
tt8108214	3.7	13
tt8108230	6.4	1056
tt8108248	6.7	31
tt8108278	6.3	222
tt8109082	5.3	18
tt8109282	6.7	6
tt8109740	9.8	19
tt8109932	7.3	15
tt8110090	7.2	106
tt8110290	6.5	11
tt8110474	5.2	12
tt8110590	7.9	7
tt8110966	3.7	138
tt8111130	4.6	117
tt8111226	5.2	6
tt8111636	4.7	65
tt8111958	6.2	35
tt8112172	6.5	12
tt8112198	6.8	11
tt8112344	8.9	21
tt8113950	6.0	348
tt8114736	7.4	5
tt8115282	5.7	376
tt8115300	6.4	420
tt8115474	8.4	40
tt8115684	4.3	10
tt8116036	7.9	8
tt8116368	7.4	64
tt8116428	7.1	3907
tt8116438	7.6	13
tt8116550	7.2	198
tt8116574	6.7	591
tt8116610	6.3	42
tt8116612	5.9	330
tt8117472	6.3	15
tt8118056	6.7	94
tt8118944	9.5	33
tt8119454	6.6	15
tt8119680	6.6	1093
tt8119752	6.1	3122
tt8119782	8.0	92
tt8119788	7.7	7
tt8119968	3.7	21
tt8120072	8.3	11
tt8120244	8.9	30
tt8120842	5.6	5
tt8120934	8.6	64
tt8122018	6.5	985
tt8123286	7.8	70
tt8123608	5.8	6
tt8123728	2.8	304
tt8123784	8.5	10
tt8123886	6.4	49
tt8124376	7.1	27
tt8125118	9.3	6
tt8125520	7.4	8
tt8125842	7.2	544
tt8126068	7.4	50
tt8126130	7.6	26
tt8126228	7.6	9
tt8126384	8.6	30
tt8126390	6.6	1281
tt8126440	5.2	39
tt8126598	9.0	5
tt8128618	3.4	212
tt8128672	4.2	120
tt8128780	8.1	28
tt8128970	3.3	44
tt8129666	8.5	11
tt8129794	6.5	1789
tt8129904	8.1	16
tt8129968	7.1	7
tt8130000	6.8	8
tt8130662	7.6	34
tt8131976	6.1	139
tt8132326	8.0	8
tt8132516	7.9	13
tt8132700	6.5	6222
tt8133888	4.5	467
tt8134468	5.9	33
tt8134636	6.2	19
tt8134670	7.4	47
tt8134688	5.5	80
tt8135000	4.3	28
tt8135494	7.9	7154
tt8135554	6.2	27
tt8136112	7.0	7
tt8136908	7.2	272
tt8137124	7.3	9
tt8137552	6.6	41
tt8137722	6.9	169
tt8137866	7.4	5
tt8138394	7.9	64
tt8139010	7.6	8
tt8139786	7.5	11
tt8139850	6.7	790
tt8140564	6.9	139
tt8141332	7.8	11
tt8141908	7.7	72
tt8142044	3.3	731
tt8142370	6.5	10
tt8142462	6.8	20
tt8142698	7.5	13
tt8142712	6.5	170
tt8143896	6.2	20
tt8144778	7.1	923
tt8144850	6.2	329
tt8144852	9.0	8
tt8144868	7.0	8
tt8144886	5.5	25
tt8144954	7.2	41
tt8145144	6.6	184
tt8145354	6.5	14
tt8145968	5.0	174
tt8146414	6.4	326
tt8146710	6.0	23
tt8146836	7.4	7
tt8147032	8.0	45
tt8147428	6.4	10
tt8147680	5.9	43
tt8147842	7.6	13
tt8148018	7.3	1009
tt8149090	7.8	10
tt8149286	8.7	19
tt8149754	5.8	6
tt8150238	5.5	39
tt8150712	7.6	20
tt8150722	7.4	10
tt8150730	7.6	32
tt8150768	5.9	127
tt8150782	3.8	13
tt8150828	6.4	28
tt8152742	6.3	10
tt8152750	7.2	148
tt8152986	6.6	25
tt8154034	7.4	10
tt8154840	3.9	7
tt8155662	8.6	18
tt8156548	7.4	19
tt8156742	6.6	223
tt8156834	8.2	12
tt8156962	6.1	11
tt8157072	7.8	32
tt8157250	6.4	9
tt8157482	8.8	54
tt8158512	7.7	83
tt8158828	4.8	124
tt8159022	7.2	8
tt8159302	6.6	141
tt8159562	6.6	118
tt8159764	6.7	44
tt8159944	4.2	13
tt8160694	7.9	188
tt8160890	8.4	116
tt8161106	7.6	31
tt8161166	6.9	725
tt8161226	5.8	387
tt8161396	4.6	101
tt8161554	4.4	402
tt8161726	6.3	111
tt8161814	6.4	32
tt8162120	7.0	5
tt8163814	7.9	44
tt8165246	5.0	81
tt8166164	4.7	234
tt8167820	6.3	20
tt8167872	6.5	511
tt8168814	6.2	8
tt8169178	6.4	66
tt8169182	8.3	6
tt8169290	6.5	26
tt8170004	8.2	9
tt8170184	8.5	22
tt8170252	7.3	103
tt8170902	6.3	230
tt8171022	5.9	10
tt8171310	7.4	11
tt8171528	6.1	10
tt8171548	5.5	177
tt8171864	7.7	28
tt8172164	4.9	12
tt8173728	7.5	616
tt8174250	7.0	6
tt8174290	6.8	44
tt8174318	5.9	21
tt8174446	7.0	6
tt8175968	5.3	252
tt8176054	8.9	5745
tt8176146	4.5	22
tt8176282	1.0	27
tt8176302	6.7	17
tt8176308	4.8	18
tt8176312	6.4	9
tt8176558	3.4	52
tt8176578	6.5	3831
tt8176602	8.1	43
tt8177246	5.5	8
tt8177262	8.9	9
tt8177524	7.5	11
tt8177638	7.3	62
tt8178396	8.2	78
tt8178616	4.2	12
tt8178958	6.9	1609
tt8178992	6.3	1077
tt8179186	8.6	8
tt8179218	5.4	365
tt8180398	5.3	15
tt8180690	7.4	12
tt8181336	6.7	18
tt8181502	6.7	21
tt8182884	7.1	7
tt8183346	3.0	6
tt8183418	6.5	61
tt8183544	4.3	38
tt8183556	1.3	236
tt8183570	5.1	77
tt8183594	3.9	534
tt8183640	6.8	14
tt8184066	5.6	5
tt8184202	7.4	514
tt8184296	7.7	6
tt8184338	8.9	15
tt8184388	8.3	15
tt8184902	7.3	7
tt8185004	8.9	509
tt8185094	7.8	383
tt8185182	7.2	3159
tt8185412	6.3	9
tt8185442	5.3	22
tt8185526	6.8	173
tt8185584	5.5	25
tt8187502	5.6	9
tt8187588	5.3	6
tt8187918	4.7	432
tt8188382	5.8	5
tt8188444	6.8	39
tt8188584	6.4	7
tt8188592	8.1	14
tt8188734	7.4	10
tt8188872	7.5	2009
tt8189076	7.9	13
tt8190748	5.9	127
tt8190820	3.8	59
tt8190902	5.0	46
tt8191464	5.4	11
tt8191502	7.3	567
tt8192824	8.3	41
tt8192874	5.4	7
tt8193396	6.0	7
tt8193626	6.6	121
tt8193742	7.4	11
tt8193744	4.2	41
tt8193772	7.9	26
tt8193876	6.7	201
tt8193944	6.2	11
tt8193978	2.4	24
tt8194128	6.8	8
tt8194222	7.2	6
tt8194728	4.1	97
tt8195434	6.8	5
tt8196068	6.5	941
tt8196200	7.2	131
tt8196214	6.3	23
tt8197058	4.7	18
tt8197340	3.7	7
tt8197418	3.7	86
tt8197998	7.0	2065
tt8198074	6.8	17
tt8198684	7.6	40
tt8198926	8.8	5
tt8198998	7.8	47
tt8199652	8.3	33
tt8199888	7.8	48
tt8200864	6.0	8
tt8200872	5.4	10
tt8200998	8.3	162
tt8201726	8.0	38
tt8201974	7.1	80
tt8202076	7.4	291
tt8202612	5.6	5461
tt8202618	7.4	9
tt8204310	8.4	7
tt8205082	8.2	25
tt8206646	7.7	6
tt8206708	7.0	823
tt8206940	3.4	19
tt8206950	7.8	78
tt8207294	8.7	47
tt8207640	8.5	11
tt8207768	6.8	346
tt8208098	6.5	821
tt8208116	4.3	32
tt8209632	5.4	25
tt8209992	5.1	7
tt8210026	6.5	6
tt8210516	3.5	370
tt8210704	5.2	6
tt8210754	3.2	10
tt8210842	6.2	11
tt8211980	7.3	61
tt8212142	7.6	10
tt8212614	6.0	415
tt8213552	7.0	9
tt8214666	7.1	16
tt8215254	5.0	5
tt8215408	7.3	19
tt8216094	6.4	13
tt8216392	6.1	8
tt8217244	8.9	332
tt8218452	4.5	45
tt8218940	7.8	98
tt8219520	7.5	139
tt8219526	5.7	33
tt8220556	7.2	34
tt8220646	5.5	308
tt8220706	8.0	388
tt8221676	6.7	270
tt8222342	6.0	277
tt8222408	6.2	750
tt8223250	7.7	719
tt8223292	7.7	22
tt8223308	9.0	30
tt8223316	8.4	7
tt8223396	6.3	32
tt8223408	6.0	5
tt8223844	6.7	864
tt8224696	3.4	14
tt8226078	7.7	86
tt8226340	8.1	12
tt8226904	6.6	73
tt8226934	1.6	7
tt8227084	8.2	10
tt8227814	9.0	6
tt8228262	8.0	8
tt8228460	6.6	8
tt8228538	6.3	560
tt8228588	6.7	23
tt8228606	7.7	10
tt8228700	5.4	112
tt8228818	7.2	24
tt8228894	6.5	71
tt8229568	6.3	83
tt8230386	6.7	43
tt8230642	6.5	6
tt8231070	8.2	14
tt8231242	7.6	43
tt8232016	5.5	57
tt8232232	6.8	423
tt8232648	7.6	55
tt8233184	7.1	54
tt8233368	7.4	493
tt8234502	7.1	288
tt8234866	6.3	98
tt8235056	7.2	33
tt8235126	6.4	14
tt8235296	3.0	1669
tt8235874	9.2	5
tt8235966	2.3	310
tt8236200	8.3	13
tt8236394	7.8	99
tt8236398	6.5	210
tt8236566	2.7	150
tt8236588	7.6	48
tt8236848	3.9	88
tt8237282	6.6	97
tt8237310	7.6	24
tt8237340	2.6	188
tt8237768	7.6	97
tt8237862	5.7	17
tt8237888	6.6	48
tt8238250	7.4	11
tt8238312	5.8	9
tt8239736	4.2	780
tt8239946	8.2	16634
tt8240202	7.1	493
tt8240654	9.8	5
tt8240964	7.7	6
tt8241160	6.0	7
tt8241348	5.2	12
tt8242340	7.0	217
tt8243058	7.3	7
tt8244298	4.3	50
tt8244394	8.5	26
tt8244674	9.4	46
tt8245498	2.1	44
tt8245936	7.8	16
tt8246270	7.7	6
tt8246850	8.1	13
tt8246980	6.6	428
tt8247470	6.9	724
tt8249374	5.4	7
tt8249874	6.8	8
tt8250640	9.1	232
tt8250690	4.8	21
tt8251046	8.2	5
tt8251150	7.0	14
tt8251336	6.2	58
tt8251348	6.0	6
tt8253654	7.8	6
tt8253812	6.4	18
tt8254042	8.0	9
tt8254080	5.3	112
tt8254556	7.2	8956
tt8255452	5.6	174
tt8255490	4.8	133
tt8255690	6.3	21
tt8256306	9.4	12
tt8256610	5.8	6
tt8256958	6.9	8
tt8257128	7.1	137
tt8257624	4.1	301
tt8257900	7.7	36
tt8258296	8.3	15
tt8258622	5.3	34
tt8258680	6.9	23
tt8259054	5.5	11
tt8259108	3.9	11
tt8259148	3.2	24
tt8259618	8.4	61
tt8259916	7.1	685
tt8260226	7.2	751
tt8260234	5.8	6
tt8260948	7.9	217
tt8260954	6.0	18
tt8262118	4.0	20
tt8262226	4.1	271
tt8262374	6.6	47
tt8262592	5.8	5
tt8262610	7.4	72
tt8262666	8.2	9
tt8262766	5.6	7
tt8262802	5.7	5886
tt8263682	7.5	119
tt8264270	6.4	5
tt8264546	7.1	501
tt8264754	7.1	39
tt8265174	7.1	1092
tt8266010	6.8	131
tt8266040	6.8	13
tt8267112	5.2	11
tt8267142	7.4	30
tt8267204	6.5	64
tt8267604	8.4	31571
tt8268096	3.3	15
tt8269096	7.4	8
tt8269104	6.4	5
tt8269126	3.2	13
tt8269174	3.6	28
tt8269204	5.4	103
tt8269352	5.2	197
tt8269378	6.8	191
tt8269380	5.8	59
tt8269438	8.9	15
tt8269466	5.9	31
tt8269490	7.4	73
tt8269552	7.1	2335
tt8270594	8.5	24
tt8271182	5.7	103
tt8272282	6.6	9
tt8272332	7.4	14
tt8272406	5.6	32
tt8273258	5.7	216
tt8274146	7.2	658
tt8274978	4.6	78
tt8275250	6.3	7
tt8275366	8.2	13
tt8275670	2.9	78
tt8276106	6.3	12
tt8276896	4.9	172
tt8276936	6.9	18
tt8277702	9.2	40
tt8280420	9.0	20
tt8282042	6.6	2392
tt8282116	4.2	8
tt8282468	7.2	11
tt8282964	7.3	9
tt8283556	6.4	15
tt8283704	8.1	34
tt8284822	6.4	174
tt8285136	6.9	18
tt8285496	6.6	14
tt8285564	7.1	11
tt8286134	8.5	11
tt8286136	7.6	11
tt8286436	7.6	9
tt8286576	6.6	7
tt8286636	6.7	7
tt8286670	5.4	30
tt8286772	6.7	6
tt8286894	6.5	1292
tt8286926	7.6	1992
tt8287198	6.6	5
tt8287434	6.3	17
tt8287690	7.0	384
tt8288836	7.5	1311
tt8289002	5.8	21
tt8289196	7.5	494
tt8289986	7.9	21
tt8290698	7.2	2208
tt8290896	4.5	8
tt8290904	5.6	19
tt8291232	6.7	35
tt8291244	8.2	20
tt8291302	6.0	6
tt8292330	7.7	7
tt8292528	9.2	51
tt8292588	8.7	15
tt8292658	7.0	19
tt8293132	4.0	5
tt8293906	7.2	20
tt8294098	8.0	7
tt8294204	6.6	331
tt8294444	3.8	12
tt8294696	8.7	35
tt8295286	4.7	715
tt8296592	6.5	553
tt8296602	6.3	75
tt8296606	6.2	44
tt8296608	8.4	122
tt8296892	8.2	40
tt8297036	4.5	6
tt8297042	5.0	45
tt8297300	5.6	643
tt8297402	6.4	5
tt8297550	7.5	125
tt8297660	8.0	20
tt8297816	6.5	84
tt8299032	6.6	206
tt8299306	5.5	58
tt8299760	4.0	5
tt8299800	4.7	204
tt8299862	8.2	23
tt8299896	5.2	105
tt8300036	6.5	58
tt8301252	8.5	13
tt8301540	6.9	46
tt8302022	2.9	15
tt8302386	7.8	26
tt8302502	6.6	17
tt8302546	7.4	8
tt8302976	7.4	54
tt8302986	7.3	247
tt8303258	4.7	107
tt8303330	6.0	6
tt8303588	7.4	502
tt8304276	6.1	787
tt8305116	7.0	679
tt8305366	8.0	9
tt8305374	5.8	35
tt8305666	5.8	126
tt8305690	2.7	297
tt8305692	3.9	392
tt8306022	6.0	71
tt8306146	6.7	47
tt8306326	6.9	110
tt8306634	7.4	38
tt8306800	8.3	15
tt8307082	7.0	2691
tt8307258	6.1	19
tt8307876	4.8	17
tt8308174	6.4	260
tt8308330	6.5	69
tt8308496	6.0	107
tt8308556	7.8	20
tt8308900	6.2	34
tt8309496	5.3	68
tt8310282	7.3	23
tt8310490	6.7	10
tt8310710	4.9	44
tt8311792	5.3	535
tt8312428	5.4	122
tt8312694	6.7	15
tt8312796	6.6	8
tt8313262	1.0	21
tt8314254	6.5	32
tt8315092	5.8	66
tt8315128	7.0	402
tt8315244	7.8	5
tt8315704	7.4	21
tt8316026	7.8	18
tt8316074	7.6	135
tt8316160	7.8	5
tt8317718	6.3	7
tt8318376	4.4	51
tt8318556	6.9	53
tt8318574	7.0	36
tt8318620	4.7	11
tt8318702	3.6	720
tt8319694	3.0	67
tt8319778	6.6	120
tt8320168	7.4	11
tt8320378	6.6	391
tt8320394	5.5	31
tt8320406	4.6	135
tt8320654	4.8	57
tt8322784	7.5	13
tt8322828	6.1	263
tt8323082	7.6	10
tt8323088	6.6	16
tt8323188	9.2	5
tt8323326	6.4	8
tt8323404	7.3	29
tt8323914	7.9	105
tt8323918	7.9	94
tt8323980	2.6	22
tt8324462	4.6	532
tt8324474	6.4	289
tt8324576	6.0	268
tt8324754	8.0	20
tt8324766	8.0	5
tt8325376	6.1	34
tt8326250	2.6	29
tt8326336	9.3	9
tt8327492	6.7	237
tt8327798	8.1	21
tt8328612	7.1	139
tt8328740	7.0	619
tt8329150	4.1	24
tt8329290	5.8	3223
tt8329376	7.7	43
tt8329540	6.6	7
tt8329618	5.9	202
tt8329698	7.4	9
tt8329814	7.7	6
tt8330190	8.6	7
tt8330280	7.5	34
tt8330392	7.3	10
tt8330720	8.9	186
tt8331668	4.8	8
tt8331988	7.3	704
tt8332094	2.9	10
tt8332142	3.1	37
tt8332280	8.1	35
tt8332364	6.3	19
tt8332592	7.0	8
tt8332772	6.7	44
tt8332808	8.5	269
tt8333156	5.8	5
tt8333776	6.5	329
tt8333786	5.1	12
tt8333792	5.8	51
tt8334056	6.4	50
tt8334144	6.7	11
tt8335880	7.1	2269
tt8336688	4.9	9
tt8336974	6.7	72
tt8337246	6.1	9
tt8337916	4.3	29
tt8338068	3.6	15
tt8338746	3.7	207
tt8338754	7.0	141
tt8339444	7.1	104
tt8339458	7.1	201
tt8339576	7.3	51
tt8341970	7.6	5
tt8342962	5.1	63
tt8343294	2.6	73
tt8343642	7.4	620
tt8344532	5.4	254
tt8346446	6.6	283
tt8346454	7.1	22
tt8346546	8.0	7
tt8347414	8.6	27
tt8347882	8.1	366
tt8348052	6.1	7
tt8348286	4.0	59
tt8351596	6.3	28
tt8351882	5.8	1060
tt8352056	4.4	9
tt8352390	7.1	8
tt8353048	8.4	14
tt8354006	5.9	277
tt8354414	4.7	262
tt8354642	2.5	338
tt8355636	6.7	138
tt8355778	6.9	16
tt8355880	7.3	6
tt8356200	7.1	16
tt8356674	8.0	6
tt8357116	7.4	19
tt8357334	3.6	8
tt8357502	5.9	8
tt8358682	3.0	282
tt8359848	7.1	33717
tt8359858	7.7	16
tt8359898	8.3	46
tt8359918	7.5	33
tt8360152	8.2	5
tt8360158	6.5	25
tt8361028	5.9	19938
tt8361094	6.4	5
tt8361136	8.9	15
tt8361142	6.8	5
tt8361210	8.9	677
tt8361898	6.9	17
tt8362092	6.3	15
tt8362562	7.6	34
tt8362680	7.6	5
tt8362912	7.3	44
tt8362964	7.2	1454
tt8363508	6.9	31
tt8363664	7.8	9
tt8363758	8.3	14
tt8363908	2.7	72
tt8364062	6.9	15
tt8364106	6.0	73
tt8364128	7.3	38
tt8364356	8.0	701
tt8364418	7.1	1461
tt8364446	6.0	17
tt8365006	8.2	6
tt8365050	6.1	54
tt8365160	7.3	21
tt8365356	6.2	25
tt8365390	8.1	68
tt8365432	3.3	251
tt8365570	6.8	6
tt8365818	6.0	8
tt8366254	7.8	6
tt8366766	5.4	235
tt8367000	4.9	13
tt8367050	7.8	28
tt8367080	5.9	480
tt8367566	7.3	6
tt8368032	8.0	1590
tt8370818	7.8	9
tt8370876	5.0	23
tt8371612	7.0	5
tt8371772	6.7	551
tt8372520	7.0	14
tt8372826	7.6	335
tt8373280	7.8	104
tt8373650	7.3	7
tt8374122	7.1	7
tt8374200	3.0	43
tt8374266	6.7	628
tt8375760	4.9	14
tt8376280	6.0	6
tt8376598	7.6	141
tt8376650	7.4	10
tt8376682	7.4	8
tt8376990	6.9	34
tt8377184	9.2	6
tt8377564	4.4	280
tt8377572	5.3	66
tt8377736	3.4	393
tt8377790	5.8	91
tt8378068	5.1	14
tt8380192	6.5	46
tt8380458	7.9	14
tt8382192	6.0	12
tt8382236	7.0	8
tt8382922	7.5	14
tt8383050	7.1	16
tt8383180	7.3	129
tt8383596	6.8	110
tt8383616	7.4	10
tt8383656	6.0	67
tt8384298	6.0	23
tt8384842	8.0	11
tt8385108	6.3	139
tt8385142	6.5	25
tt8385210	8.6	137
tt8385536	7.2	78
tt8385976	4.6	16
tt8386182	7.2	66
tt8386446	5.5	39
tt8386652	5.5	24
tt8386710	6.1	78
tt8387124	7.4	71
tt8387376	4.9	13
tt8387464	5.4	527
tt8389528	5.7	25
tt8389758	8.2	18
tt8389836	4.1	8
tt8390150	4.6	20
tt8390174	7.9	25
tt8390458	6.3	24
tt8390722	7.0	7
tt8390790	5.5	34
tt8390886	7.7	38
tt8391350	8.0	15
tt8391642	3.8	8
tt8391976	7.0	342
tt8393686	6.9	70
tt8393764	5.7	100
tt8393918	5.3	49
tt8394526	7.8	13
tt8394576	7.0	10
tt8395052	7.2	47
tt8395388	7.5	6
tt8396096	4.5	125
tt8396112	6.5	18
tt8396120	6.0	192
tt8396128	7.2	2934
tt8396182	7.3	26
tt8396188	4.8	774
tt8396226	6.6	11
tt8396228	6.3	72
tt8396232	7.0	24
tt8396236	7.5	251
tt8396238	8.4	384
tt8396246	5.8	6
tt8396262	5.5	316
tt8396272	5.9	88
tt8396306	7.5	82
tt8396318	5.3	41
tt8396352	6.2	11
tt8397524	7.1	82
tt8398244	5.3	25
tt8398768	5.9	468
tt8399370	6.7	21
tt8399690	7.2	624
tt8399698	4.7	22
tt8399718	4.3	383
tt8400416	7.0	104
tt8400446	8.0	6
tt8400716	4.8	18
tt8400800	7.2	97
tt8400850	6.4	52
tt8400872	6.4	26
tt8401098	7.8	15
tt8401316	7.8	5
tt8402090	3.9	8384
tt8403168	7.8	63
tt8403198	8.8	5
tt8403246	6.6	174
tt8403364	5.1	28
tt8403396	5.2	435
tt8404272	6.5	676
tt8404588	5.3	38
tt8404624	5.8	56
tt8405760	7.7	9
tt8405810	6.8	1232
tt8405848	5.9	47
tt8406750	5.8	105
tt8407508	6.4	11
tt8407560	5.5	6
tt8408216	5.0	157
tt8408458	7.0	38
tt8408848	5.7	202
tt8409498	8.2	262
tt8409924	3.4	109
tt8410272	6.3	39
tt8410398	6.0	8
tt8410932	6.8	13
tt8411990	5.5	66
tt8412232	7.3	302
tt8412820	6.6	30
tt8413018	8.3	6
tt8413560	8.8	8
tt8413566	8.0	20
tt8413666	8.4	73
tt8413714	5.1	280
tt8414124	7.4	97
tt8414126	6.4	45
tt8417042	7.2	16
tt8417180	8.2	6
tt8417466	4.6	472
tt8417728	7.2	5
tt8418000	4.3	513
tt8418652	5.7	655
tt8420442	5.1	254
tt8420530	7.2	10
tt8420588	6.0	5
tt8420606	7.7	10
tt8420672	2.3	74
tt8420768	8.0	8
tt8420952	4.0	350
tt8421034	8.0	10
tt8421056	6.3	40
tt8421156	2.3	24
tt8421698	5.1	52
tt8421806	7.8	64
tt8422100	5.6	7
tt8422108	7.5	10
tt8422146	5.7	125
tt8422248	6.1	71
tt8422468	8.0	261
tt8422594	6.9	32
tt8422610	6.1	35
tt8423008	6.4	5
tt8423080	7.7	135
tt8423160	6.6	8
tt8423962	6.7	272
tt8424862	8.2	19
tt8425332	5.3	7
tt8425416	6.6	14
tt8425500	7.3	44
tt8426112	3.7	21
tt8426154	8.0	22
tt8426594	5.5	3849
tt8426610	7.4	15
tt8426644	7.8	11
tt8426772	7.9	28
tt8426800	5.2	46
tt8426808	4.8	35
tt8426828	2.6	71
tt8426838	4.6	83
tt8426846	3.1	33
tt8426854	6.3	1614
tt8426964	4.6	378
tt8427026	7.0	7
tt8427036	5.5	800
tt8427068	7.0	21
tt8427084	7.2	12
tt8427164	4.9	110
tt8427166	5.3	380
tt8427252	8.4	14
tt8427416	7.8	96
tt8427486	7.4	29
tt8427504	7.8	28
tt8427708	8.1	41
tt8427854	6.5	14
tt8428316	5.5	69
tt8428900	7.1	7
tt8430326	6.4	14
tt8430866	8.0	75
tt8431140	7.4	12
tt8431210	5.8	25
tt8431692	6.2	32
tt8431834	5.2	10
tt8432066	6.8	13
tt8432890	5.8	35
tt8433864	7.8	5
tt8434076	6.9	13
tt8434166	7.9	7
tt8434380	6.4	1302
tt8434626	6.3	16
tt8434682	4.3	232
tt8435268	6.2	1424
tt8435932	5.8	136
tt8436026	7.2	2904
tt8436228	7.5	25
tt8437838	6.6	197
tt8438438	4.8	35
tt8438864	8.9	20
tt8438882	6.2	29
tt8439472	8.0	5
tt8439780	7.7	7
tt8439854	6.5	8220
tt8439904	7.9	13
tt8439948	8.3	25
tt8442002	4.3	23
tt8442226	7.7	9
tt8442480	7.1	9
tt8442670	4.8	36
tt8443326	8.0	51
tt8443556	4.4	76
tt8443592	6.6	200
tt8443604	7.2	11
tt8443704	7.4	2367
tt8443724	9.6	8
tt8443794	4.9	28
tt8443810	6.6	292
tt8444572	7.5	27
tt8445646	6.8	13
tt8445796	3.5	30
tt8446174	7.5	11
tt8446392	2.3	6
tt8446672	4.7	7
tt8446886	8.0	62
tt8446892	5.4	18
tt8447162	7.1	14
tt8447248	9.1	126
tt8447750	6.0	17
tt8447824	2.8	60
tt8448496	9.2	23
tt8448554	5.9	65
tt8449092	6.8	282
tt8450662	7.3	38
tt8451018	6.7	575
tt8451180	5.9	371
tt8451722	5.9	139
tt8451844	4.4	7
